,date,min,max,sum,std,var,mean,median,percentile_75,percentile_25,count
0,2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,2021-12-21,0.0,4991.537457918581,49769.8516564916,254.84107808321244,64943.97507861398,48.414252584135795,5.184672569812796,18.946744510575332,2.0058320677667942,1028
2,2021-12-22,0.0,75070.855375,3147078.488757615,1108.9466351625176,1229762.63963827,275.4554475936643,68.10312657263279,185.1732829195317,19.66077714689311,11425
3,2021-12-23,0.0,49962.91163878642,24629704.145411484,1613.5830528331128,2603650.268390228,547.2537916147065,115.73504408487304,380.90187449170986,33.948722774623675,45006
4,2021-12-24,0.0,103699.25062510336,29321764.320448443,2127.4532426378278,4526057.299610209,661.3384829927248,112.89657072361052,420.0937030260965,38.95878398028587,44337
5,2021-12-25,0.0,116345.65411221408,39272226.85187077,2756.6844768078854,7599309.304673565,834.9397663889524,117.36256183346629,534.0234671816094,41.226729071792015,47036
6,2021-12-26,0.0,362767.47689606977,61762799.19187037,3736.901973244101,13964436.357635656,925.5488332539654,107.887967,427.31137851634924,19.77470845238622,66731
7,2021-12-27,0.0,299830.0046561466,58861401.48214407,3657.986290873201,13380863.70421628,857.3130805171148,107.12025028159937,477.16625702091517,19.33771981447174,68658
8,2021-12-28,0.0,307291.0401370997,68456099.95826499,3554.1495191155695,12631978.804229433,1026.6823636076158,164.4463104255563,953.5027373021444,50.13267719324893,66677
9,2021-12-29,0.0,169506.34883577097,69817524.57518516,2902.6221566305667,8425215.384162681,1013.7728814878271,177.2574837196379,994.719119093027,50.45216384542919,68869
10,2021-12-30,0.0,150073.4806718263,53526525.3305201,2614.6409451017716,6836347.271802686,916.7227616592183,133.98267564283682,899.3157957425218,42.547774828905006,58389
11,2021-12-31,0.0,500440.0,60382576.43562137,5411.434478513826,29283623.115248207,1361.2556119667563,256.48948060020007,1498.6365756038485,63.9696765043704,44358
12,2022-01-01,0.0,222797.98431832745,162837156.92427492,3998.7702861284956,15990163.801224172,1052.790142522725,136.4148669253052,997.9453076190994,37.34771289759542,154672
13,2022-01-02,0.0,470349.2409183089,90986589.16347037,4393.528340018281,19303091.27454379,1071.1361504458275,113.76939715080019,847.0688051878097,33.21944356889967,84944
14,2022-01-03,0.0,440809.3463216465,106226396.17363104,5284.123770112506,27921964.017867997,1333.8991935008166,153.88561215392082,1223.1590126942374,36.87027808289808,79636
15,2022-01-04,0.0,554723.7769763893,80649590.06374793,6106.688192108334,37291640.67563535,1668.6582401669273,164.96268806506305,1498.6520116402996,24.01627968030012,48332
16,2022-01-05,0.0,599387.690565,139488097.78826743,6815.975283894364,46457519.070658855,2572.442051273743,770.5085570999231,2782.5762703167325,108.13246713938418,54224
17,2022-01-06,0.0,184416.44841505465,138308577.06861138,5150.454303248548,26527179.52985149,2254.786062416227,932.9509854770266,2756.3825481333247,160.62691232863585,61340
18,2022-01-07,0.0,133158.77482521342,107223391.74385217,4130.283040371639,17059237.99358159,2057.0040237856765,773.9255944288834,2482.063722896204,119.29159498386315,52126
19,2022-01-08,0.0,200730.10075405505,122424906.71335302,3828.7666238390666,14659453.859824006,1612.5939396895733,559.2710331950924,1566.8279590812394,103.62355600791356,75918
20,2022-01-09,0.0,774686.5451758008,115731837.72009237,5675.25486910256,32208517.82927232,1316.0617448667513,226.38909835293083,1200.8126270194136,39.88340864239496,87938
21,2022-01-10,0.0,190194.73771308304,157834512.18951592,3510.6359428432042,12324564.723182593,1455.7424894349479,388.04388621863455,1561.4594987662304,61.55830110311297,108422
22,2022-01-11,0.0,263888.2155496098,152222009.79035443,3751.1098953822807,14070825.447234865,1376.6777284516372,332.68336230165266,1497.3218247316058,59.44312461156204,110572
23,2022-01-12,0.0,500000.0,144303788.87070933,5390.434095256703,29056779.73530595,1456.3195227546155,400.75246088814356,1497.4030732679635,70.81074536929314,99088
24,2022-01-13,0.0,120108.40308,134211005.61702779,3181.05036165043,10119081.403356334,1330.719100668555,409.47078048365313,1501.614376365903,69.49692326890553,100856
25,2022-01-14,0.0,183575.57706061585,130238801.06486897,3814.0512750076673,14546987.128387613,1469.4663326736882,528.06397991374,1799.23818112945,94.30341138916117,88630
26,2022-01-15,0.0,260510.31727,90535556.56432636,3659.4604339441366,13391650.66760261,1190.0985430544781,217.4551906130897,1498.6871038622303,50.49121582360819,76074
27,2022-01-16,0.0,146617.74484644458,122355079.2114252,3617.073162460835,13083218.262594428,1383.9819836601348,354.25995548605965,1616.3124810535332,80.19751282159635,88408
28,2022-01-17,0.0,200000.0,115504142.25264308,3330.9007446850064,11094899.77094313,1345.2613819315523,357.61167764603624,1584.685934277885,81.06142351552774,85860
29,2022-01-18,0.0,128440.42014719069,113030212.22991544,3996.022607428042,15968196.679076008,1641.4494950612175,534.7164948108881,1795.1827997785645,100.16950634623522,68860
30,2022-01-19,0.0,133433.14437510178,91250233.06318507,3600.4225334516186,12963042.41938617,1376.4478393698535,395.3735765977432,1486.1893482886055,67.06961977081143,66294
31,2022-01-20,0.0,1056562.5040324852,176117550.11815667,6626.299089353804,43907839.621571064,1762.1270497884525,500.668111626242,1652.8978731887064,89.803264,99946
32,2022-01-21,0.0,232442.9575035405,197923537.9384109,4109.279960267588,16886181.791856784,1811.391813907445,628.8962455881921,1897.7489248577829,150.27258231222322,109266
33,2022-01-22,0.0,1023732.508148763,189910933.0823985,5528.074930957338,30559612.44227898,1447.9553903109113,399.40860404316464,1399.1077308020688,92.42150171179682,131158
