,date,min,max,sum,std,var,mean,median,percentile_75,percentile_25,count
128,2022-06-09,0.0,533561.8827700629,38045585.94246478,4758.9518796920165,22647622.993224178,1178.6847370489118,44.993209033591796,575.5925160368349,0.0,32278
129,2022-06-10,0.0,164997.45357353005,43962892.09069912,4394.841938055132,19314635.660488192,1105.178412999299,42.9798454489501,333.21450430407583,0.0,39779
130,2022-06-11,0.0,174706.74554864573,52330200.84774158,1883.1433824370758,3546228.9988165507,302.93498383585876,8.022100550156228,16.041719494146747,7.996855975553039,172744
131,2022-06-12,0.0,199286.5956441392,53480577.75687638,2171.2569168788027,4714356.5990940435,359.7243427223627,16.01997262085916,63.95325476256275,0.0,148671
132,2022-06-13,0.0,249922.50027103472,62468769.38314339,1698.4104274783479,2884597.980167184,287.5154502126072,27.232951785036125,64.20978901714021,0.0,217271
133,2022-06-14,0.0,246260.9019710881,32387119.491299156,1279.292921712725,1636590.3795442802,259.35008161004464,36.28924206721485,64.1941898806222,0.0,124878
134,2022-06-15,0.0,124346.52539359729,52803563.64534521,1450.1575643440433,2102956.961424248,310.09662643128246,63.966672419428114,64.20547093983397,0.0,170281
135,2022-06-16,0.0,236765.678326033,26565988.442758307,1444.8450912279225,2087577.3376454234,249.07170863264867,33.59184395696296,64.18008025462261,0.0,106660
136,2022-06-17,0.0,263716.3255922423,16114092.485182937,2005.0439694043334,4020201.3192446856,269.9630170075882,21.587744472991233,64.16797303031038,0.0,59690
137,2022-06-18,0.0,73005.20584362214,27227018.277408507,1140.6112720463152,1300994.073919113,230.96449286933347,46.87677351843156,64.20493678253051,0.0,117884
138,2022-06-19,0.0,81147.85328758253,11996560.525517307,1004.7682749588034,1009559.2863636897,193.81176331250293,16.090097228899772,64.16515983304869,0.0,61898
139,2022-06-23,0.0,245451.31744710868,14382368.544232378,1944.476098959058,3780987.299423036,242.50709940196566,8.059147562089132,64.14053777012101,0.0,59307
140,2022-06-24,0.0,203829.26597440024,21581021.538378447,2106.9951001984905,4439428.352260447,327.0099483048481,18.06557195585009,64.11694828251159,0.0,65995
141,2022-06-25,0.0,349954.2943961456,18856003.78180224,3351.4808969525475,11232424.202637851,386.78188717774486,15.985314056337526,64.08169885322772,0.0,48751
142,2022-06-26,0.0,242660.1253884085,14303535.19341398,2190.892334092804,4800009.2195866145,335.582553865612,9.153390610784182,64.12009141394239,0.0,42623
143,2022-06-27,0.0,41450.82782269163,12559734.567163581,1200.5319103236304,1441276.8677053056,318.98548705144464,22.066800664980626,64.16751956762475,0.0,39374
144,2022-06-28,0.0,315398.0708452386,18396152.09439408,3095.681670375795,9583245.004300673,395.1233320674015,23.373564722131974,64.15342593191195,0.0,46558
145,2022-06-29,0.0,133050.2678742211,19472202.856426075,1961.0811188460837,3845839.154694607,424.07393463044355,8.031792920879886,64.14225636944555,0.0,45917
146,2022-06-30,0.0,176351.11243188774,21926556.53520854,2158.2502717444168,4658044.235484849,358.76362608126277,63.834640662665294,64.17084172513111,0.0,61117
147,2022-07-01,0.0,23178.173398678107,11998944.86307467,877.0809652789063,769271.0196545781,261.85991146337284,3.9997946004163483,64.08054319972493,0.0,45822
148,2022-07-02,0.0,143511.00604496204,9094952.762894176,1317.2843267588948,1735237.9975246347,277.1330599943377,4.342930485506635,64.09789386498532,0.0,32818
149,2022-07-03,0.0,95976.4694671566,6696718.649427035,1159.1147101611975,1343546.9113120772,242.5468543798274,1.0013204248936045,64.04710610766156,0.0,27610
150,2022-07-04,0.0,65818.59064153636,13211501.202388898,1275.6638432081138,1627318.240868495,344.86677288336676,7.9992127941658575,64.11882044840114,0.0,38309
151,2022-07-05,0.0,39942.226306829,13311771.624102011,954.6711803549074,911397.0626002321,287.1020062999183,22.213639012933093,64.13151134271953,0.0,46366
152,2022-07-06,0.0,259409.52968001465,16772665.64818093,2104.662107271136,4429602.585782978,453.4868774179671,63.956241951527595,64.67420303369585,0.0,36986
153,2022-07-07,0.0,101684.55096000504,13182618.959710056,1631.1535637220097,2660661.948443013,422.91293059927676,12.446240612113357,64.19702579460694,0.0,31171
