,val,date
0,1127.6815448347006,2021-08-31
1,119.4843195214878,2021-09-01
2,75.7328221340287,2021-09-02
3,65.52797137709774,2021-09-03
4,50.39490241219009,2021-09-04
5,78.52258011991489,2021-09-05
6,59.93162045130504,2021-09-06
7,69.20671756451532,2021-09-07
8,164.02461864744697,2021-09-08
9,45.68805935958678,2021-09-09
10,32.12961413093033,2021-09-10
11,21.496668359226724,2021-09-11
12,14.035361698932258,2021-09-12
13,20.138732400385976,2021-09-13
14,33.21485168804356,2021-09-14
15,15.632935779864908,2021-09-15
16,12.638199282604292,2021-09-16
17,22.22893555827967,2021-09-17
18,24.34498966476491,2021-09-18
19,14.550657383456148,2021-09-19
20,8.149629108112158,2021-09-20
21,8.753202596245725,2021-09-21
22,13.826921665123507,2021-09-22
23,18.003228221009174,2021-09-23
24,16.314952917100708,2021-09-24
25,17.888679321674317,2021-09-25
26,15.58802706862257,2021-09-26
27,21.274721202655613,2021-09-27
28,9.962561468928637,2021-09-28
29,18.505999352587274,2021-09-29
30,18.150396311173992,2021-09-30
31,19.240723422500547,2021-10-01
32,57.40441946216309,2021-10-02
33,46.108191019913356,2021-10-03
34,28.275670357148215,2021-10-04
35,50.447404436939706,2021-10-05
36,11.645617515408784,2021-10-06
37,59.31123154547453,2021-10-07
38,32.40449119087302,2021-10-08
39,57.093840215413806,2021-10-09
40,25.286248548878856,2021-10-10
41,25.466997798064426,2021-10-11
42,17.947142366302252,2021-10-12
43,21.36560337905415,2021-10-13
44,16.287262245631336,2021-10-14
45,13.508771590712039,2021-10-15
46,14.917838095936842,2021-10-16
47,11.651854696733736,2021-10-17
48,10.97542350352522,2021-10-18
49,15.404664252485588,2021-10-19
50,11.116858667749435,2021-10-20
51,6.836837163294623,2021-10-21
52,11.315337542056389,2021-10-22
53,10.754295683516217,2021-10-23
54,10.234268267119543,2021-10-24
55,38.75604849306692,2021-10-25
56,11.080947618369482,2021-10-26
57,5.887981870267021,2021-10-27
58,7.773261159955878,2021-10-28
59,16.06128894537526,2021-10-29
60,18.02530761821813,2021-10-30
61,9.361337742309361,2021-10-31
62,11.210479463264546,2021-11-01
63,23.711688691312517,2021-11-02
64,16.1101485380614,2021-11-03
65,15.699668397435122,2021-11-04
66,19.81596486659633,2021-11-05
67,14.44698182704806,2021-11-06
68,21.373139306898445,2021-11-07
69,41.3902226337159,2021-11-08
70,15.677182767590491,2021-11-09
71,8.1020637853729,2021-11-10
72,19.656168558135192,2021-11-11
73,15.12455906401933,2021-11-12
74,17.361279642137347,2021-11-13
75,16.20959334077374,2021-11-14
76,8.79056795398456,2021-11-15
77,6.63347468625529,2021-11-16
78,13.246630673231621,2021-11-17
79,10.624358708143552,2021-11-18
80,19.937567103879125,2021-11-19
81,16.91369567885384,2021-11-20
82,13.708128515546925,2021-11-21
83,4.707606844612582,2021-11-22
84,6.315024814101849,2021-11-23
85,5.383253917089589,2021-11-24
86,14.158084035709816,2021-11-25
87,5.223871770858974,2021-11-26
88,14.728058106451602,2021-11-27
89,7.8021956471497225,2021-11-28
90,11.490231307282777,2021-11-29
91,7.027426474053533,2021-11-30
92,8.745213910371042,2021-12-01
93,11.8816871451049,2021-12-02
94,5.7871098797520775,2021-12-03
95,8.228433846824458,2021-12-04
96,6.930078745513631,2021-12-05
97,6.548105316049182,2021-12-06
98,7.4301046919288805,2021-12-07
99,9.002547715245985,2021-12-08
100,5.371910234891217,2021-12-09
101,5.791671110582421,2021-12-10
102,13.733637622425682,2021-12-11
103,14.122192399931595,2021-12-12
104,9.106978870082905,2021-12-13
105,13.855459982430734,2021-12-14
106,8.369065093159287,2021-12-15
107,18.26225444457792,2021-12-16
108,9.92106733765818,2021-12-17
109,21.905646785609513,2021-12-18
110,9.860588517831262,2021-12-19
111,10.975328287747164,2021-12-20
112,20.841961694324503,2021-12-21
113,12.047845634903998,2021-12-22
114,13.579326861550694,2021-12-23
115,18.52799506989786,2021-12-24
116,12.287283033118868,2021-12-25
117,21.596396217975617,2021-12-26
118,13.604399577233705,2021-12-27
119,13.818206648456382,2021-12-28
120,11.377370032792937,2021-12-29
121,13.301483748154777,2021-12-30
122,8.704151747239653,2021-12-31
123,13.524683060529988,2022-01-01
124,28.98639414964549,2022-01-02
125,11.200909097415806,2022-01-03
126,8.611518516292406,2022-01-04
127,8.179356846952977,2022-01-05
128,5.189107834535971,2022-01-06
129,7.9812442207559595,2022-01-07
130,7.917928650452615,2022-01-08
131,18.818735047033194,2022-01-09
132,7.467728272229888,2022-01-10
133,17.113954467676415,2022-01-11
134,16.389630976833566,2022-01-12
135,14.490254900600846,2022-01-13
136,12.201437815872838,2022-01-14
137,17.724721514637892,2022-01-15
138,17.57186961762458,2022-01-16
139,9.331735905886745,2022-01-17
140,9.138184640872975,2022-01-18
141,14.829574484861794,2022-01-19
142,15.428545758578737,2022-01-20
143,9.28663407197603,2022-01-21
144,9.916596848802467,2022-01-22
145,23.75492924836289,2022-01-23
146,11.127552286975192,2022-01-24
147,8.326311911590716,2022-01-25
148,9.318683025065463,2022-01-26
149,14.159782281364599,2022-01-27
150,13.195675907021652,2022-01-28
151,23.135926883616136,2022-01-29
152,12.888813639851522,2022-01-30
153,30.52820626031032,2022-01-31
154,29.27953766939532,2022-02-01
155,16.586208447332538,2022-02-02
156,16.764896871992143,2022-02-03
157,8.636182503579047,2022-02-04
158,59.59745762904207,2022-02-05
159,37.31386534660147,2022-02-06
160,18.858023254631643,2022-02-07
161,12.20882692331934,2022-02-08
162,25.174082446011425,2022-02-09
163,8.403696232053393,2022-02-10
164,13.739694923551394,2022-02-11
165,21.746474274214464,2022-02-12
166,62.64971800953203,2022-02-13
167,10.663577659069006,2022-02-14
168,17.203793152861323,2022-02-15
169,13.033123447422959,2022-02-16
170,10.297654320792503,2022-02-17
171,10.112645632570075,2022-02-18
172,10.14981551801781,2022-02-19
173,22.768016487309023,2022-02-20
174,6.008955185263589,2022-02-21
175,9.147601974140294,2022-02-22
176,5.7067666564659225,2022-02-23
177,5.511228686523798,2022-02-24
178,4.446185876876774,2022-02-25
179,8.78680105020141,2022-02-26
180,4.338144237992115,2022-02-27
181,6.194024057580808,2022-02-28
182,7.405598105973252,2022-03-01
183,6.679374667337841,2022-03-02
184,8.317886460839055,2022-03-03
185,4.861361602493216,2022-03-04
186,15.745785169758056,2022-03-05
