,val,date
244,673.0,2022-05-02
245,506.0,2022-05-03
246,628.0,2022-05-04
247,676.0,2022-05-05
248,1025.0,2022-05-06
249,829.0,2022-05-07
250,1088.0,2022-05-08
251,2072.0,2022-05-09
252,1608.0,2022-05-10
253,3094.0,2022-05-11
254,1901.0,2022-05-12
255,1193.0,2022-05-13
256,835.0,2022-05-14
257,662.0,2022-05-15
258,1156.0,2022-05-16
259,716.0,2022-05-17
260,829.0,2022-05-18
261,766.0,2022-05-19
262,1022.0,2022-05-20
263,571.0,2022-05-21
264,764.0,2022-05-22
265,795.0,2022-05-23
266,938.0,2022-05-24
267,869.0,2022-05-25
268,1809.0,2022-05-26
269,1561.0,2022-05-27
270,815.0,2022-05-28
271,786.0,2022-05-29
272,1068.0,2022-05-30
273,1104.0,2022-05-31
274,1419.0,2022-06-01
275,1143.0,2022-06-02
276,980.0,2022-06-03
277,586.0,2022-06-04
278,839.0,2022-06-05
279,1241.0,2022-06-06
280,1428.0,2022-06-07
281,870.0,2022-06-08
282,811.0,2022-06-09
283,911.0,2022-06-10
284,1495.0,2022-06-11
285,1890.0,2022-06-12
286,2539.0,2022-06-13
287,1563.0,2022-06-14
288,2015.0,2022-06-15
289,1663.0,2022-06-16
290,1194.0,2022-06-17
291,2043.0,2022-06-18
292,1753.0,2022-06-19
293,2336.0,2022-06-20
294,1595.0,2022-06-21
295,2077.0,2022-06-22
296,941.0,2022-06-23
297,1361.0,2022-06-24
298,1114.0,2022-06-25
299,1121.0,2022-06-26
300,708.0,2022-06-27
301,602.0,2022-06-28
302,542.0,2022-06-29
303,1219.0,2022-06-30
304,1277.0,2022-07-01
305,1022.0,2022-07-02
306,745.0,2022-07-03
307,1014.0,2022-07-04
308,1966.0,2022-07-05
309,1179.0,2022-07-06
310,790.0,2022-07-07
311,701.0,2022-07-08
312,207.0,2022-07-09
313,314.0,2022-07-10
314,474.0,2022-07-11
315,480.0,2022-07-12
316,680.0,2022-07-13
317,683.0,2022-07-14
318,752.0,2022-07-15
319,764.0,2022-07-16
320,579.0,2022-07-17
321,1610.0,2022-07-18
322,1167.0,2022-07-19
323,538.0,2022-07-20
324,747.0,2022-07-21
325,1112.0,2022-07-22
326,897.0,2022-07-23
327,1127.0,2022-07-24
328,1309.0,2022-07-25
329,1143.0,2022-07-26
330,814.0,2022-07-27
331,1096.0,2022-07-28
332,959.0,2022-07-29
333,536.0,2022-07-30
334,565.0,2022-07-31
335,713.0,2022-08-01
336,821.0,2022-08-02
337,703.0,2022-08-03
338,742.0,2022-08-04
339,910.0,2022-08-05
340,465.0,2022-08-06
341,374.0,2022-08-07
342,601.0,2022-08-08
343,643.0,2022-08-09
344,737.0,2022-08-10
345,485.0,2022-08-11
346,653.0,2022-08-12
347,362.0,2022-08-13
348,839.0,2022-08-14
349,885.0,2022-08-15
350,619.0,2022-08-16
351,729.0,2022-08-17
352,852.0,2022-08-18
353,840.0,2022-08-19
354,837.0,2022-08-20
355,1067.0,2022-08-21
356,1228.0,2022-08-22
357,1140.0,2022-08-23
358,670.0,2022-08-24
359,691.0,2022-08-25
360,1114.0,2022-08-26
361,865.0,2022-08-27
362,699.0,2022-08-28
363,993.0,2022-08-29
364,1431.0,2022-08-30
365,948.0,2022-08-31
366,1105.0,2022-09-01
367,1408.0,2022-09-02
368,537.0,2022-09-03
369,670.0,2022-09-04
370,978.0,2022-09-05
371,1219.0,2022-09-06
372,1152.0,2022-09-07
373,1578.0,2022-09-08
374,1202.0,2022-09-09
375,840.0,2022-09-10
376,930.0,2022-09-11
377,1254.0,2022-09-12
378,1309.0,2022-09-13
379,1834.0,2022-09-14
380,2394.0,2022-09-15
381,1790.0,2022-09-16
382,841.0,2022-09-17
383,1589.0,2022-09-18
384,2274.0,2022-09-19
385,1832.0,2022-09-20
386,2300.0,2022-09-21
387,2212.0,2022-09-22
388,2712.0,2022-09-23
389,1230.0,2022-09-24
390,1670.0,2022-09-25
391,2498.0,2022-09-26
392,1564.0,2022-09-27
393,2254.0,2022-09-28
394,2366.0,2022-09-29
395,1084.0,2022-09-30
396,565.0,2022-10-01
397,812.0,2022-10-02
398,1086.0,2022-10-03
399,775.0,2022-10-04
400,1512.0,2022-10-05
401,1262.0,2022-10-06
402,599.0,2022-10-07
403,654.0,2022-10-08
404,695.0,2022-10-09
405,1096.0,2022-10-10
406,1127.0,2022-10-11
407,901.0,2022-10-12
408,2223.0,2022-10-13
409,1614.0,2022-10-14
410,748.0,2022-10-15
411,981.0,2022-10-16
412,1290.0,2022-10-17
413,1529.0,2022-10-18
414,1369.0,2022-10-19
415,1247.0,2022-10-20
416,1344.0,2022-10-21
417,746.0,2022-10-22
418,1212.0,2022-10-23
419,936.0,2022-10-24
420,2583.0,2022-10-25
421,3445.0,2022-10-26
422,3082.0,2022-10-27
423,3097.0,2022-10-28
424,1847.0,2022-10-29
425,2474.0,2022-10-30
426,3346.0,2022-10-31
427,2414.0,2022-11-01
428,3618.0,2022-11-02
429,1888.0,2022-11-03
430,2338.0,2022-11-04
431,977.0,2022-11-05
432,1527.0,2022-11-06
433,2769.0,2022-11-07
434,7164.0,2022-11-08
435,7461.0,2022-11-09
436,5029.0,2022-11-10
437,4283.0,2022-11-11
438,1538.0,2022-11-12
439,2622.0,2022-11-13
440,3010.0,2022-11-14
441,1906.0,2022-11-15
442,1884.0,2022-11-16
443,798.0,2022-11-17
444,1159.0,2022-11-18
445,942.0,2022-11-19
446,2417.0,2022-11-20
447,3206.0,2022-11-21
448,2925.0,2022-11-22
449,558.0,2022-11-23
450,1491.0,2022-11-24
451,1369.0,2022-11-25
452,1279.0,2022-11-26
453,1414.0,2022-11-27
454,1643.0,2022-11-28
455,1764.0,2022-11-29
456,1893.0,2022-11-30
457,1560.0,2022-12-01
458,1053.0,2022-12-02
459,873.0,2022-12-03
460,1231.0,2022-12-04
461,957.0,2022-12-05
462,1302.0,2022-12-06
463,695.0,2022-12-07
464,1112.0,2022-12-08
465,972.0,2022-12-09
466,507.0,2022-12-10
467,417.0,2022-12-11
468,357.0,2022-12-12
469,1166.0,2022-12-13
470,2039.0,2022-12-14
471,856.0,2022-12-15
472,3259.0,2022-12-16
473,1361.0,2022-12-17
474,1735.0,2022-12-18
475,2094.0,2022-12-19
476,1471.0,2022-12-20
477,1070.0,2022-12-21
478,1717.0,2022-12-22
479,987.0,2022-12-23
480,383.0,2022-12-24
481,998.0,2022-12-25
482,725.0,2022-12-26
483,1331.0,2022-12-27
484,1194.0,2022-12-28
485,1216.0,2022-12-29
486,798.0,2022-12-30
487,437.0,2022-12-31
